"","PUBID","year","weight","selfemp","wage","age","numChildren","educ","school","experience","tenure","tenure2","fullTime","multipleLocations","unionized","firmSize","marstat","region","urban","industry","occupation","autonomy","competitiveness","hazardous","regularity","teamwork"
"313",59,1999,97296,NA,567,18,0,"2.High school",TRUE,121,0.211538462,0.044748521,TRUE,NA,NA,NA,"No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",3950,3.736495811,2.651066667,2.015934396,1.447366667,4.582927805
"314",59,2000,97296,0,742,19,0,"2.High school",TRUE,175,1.038461538,1.078402367,FALSE,0,0,NA,"No romantic union",1,1,"Educational and Social Services",420,4.285410924,2.6186,1.3415,1.3785,4.832
"315",59,2002,97296,0,3,21,0,"2.High school",FALSE,240,0.019230769,0.000369822,TRUE,NA,NA,NA,"No romantic union",1,1,"Other Services",4940,3.393666667,3.658034197,1.0978,1.0686,3.746674667
"316",59,2003,97296,0,688,22,0,"2.High school",FALSE,291,1,1,TRUE,1,0,NA,"No romantic union",1,1,"Educational and Social Services",60,4.559479782,3.717,1.0967,1.1355,4.6702
"317",59,2004,97296,0,750,23,0,"2.High school",FALSE,348,2.096153846,4.393860947,TRUE,1,0,"2. 30-299","No romantic union",1,1,"Other Services",2820,4.121580775,3.293733333,1.073066667,1.358642757,4.306466667
"318",59,2005,97296,NA,1300,24,0,"2.High school",FALSE,388,0.076923077,0.00591716,FALSE,NA,NA,NA,"No romantic union",1,1,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"319",59,2006,97296,NA,1432,25,0,"2.High school",FALSE,430,0.326923077,0.106878698,TRUE,1,0,NA,"No romantic union",1,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"320",59,2007,97296,NA,1231,26,0,"2.High school",FALSE,477,1.230769231,1.514792899,TRUE,1,0,"1. Less than 30","No romantic union",1,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"321",59,2008,97296,0,750,27,0,"2.High school",FALSE,518,0.769230769,0.591715976,TRUE,0,0,NA,"No romantic union",1,1,"Information and Communications",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"322",59,2011,97296,0,1000,30,0,"2.High school",FALSE,594,0.269230769,0.072485207,FALSE,1,0,"2. 30-299","Cohabiting",1,1,"Retail Trade",4540,4.210253333,3.003049848,1.099559956,1.615080754,4.25585
"323",59,2013,97296,0,1500,32,0,"2.High school",FALSE,705,0.596153846,0.355399408,FALSE,NA,0,NA,"No romantic union",1,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",710,4.142253975,3.218491317,1.334470383,1.322563083,4.110219773
"370",81,2002,120792,0,750,18,0,"1.Less than HS",TRUE,13,0.25,0.0625,TRUE,NA,NA,NA,"No romantic union",1,1,"Educational and Social Services",2340,3.986958007,2.694592365,1.064551614,1.2597,4.014525363
"371",81,2005,120792,0,3714,21,0,"1.Less than HS",FALSE,41,0.269230769,0.072485207,FALSE,1,0,"1. Less than 30","No romantic union",1,1,"Finance, Insurance, Real Estate, and Rental and Leasing",5820,3.57160389,2.724372437,1,1.0512,3.924892489
"372",81,2009,120792,0,708,25,0,"1.Less than HS",FALSE,107,1.269230769,1.610946746,FALSE,0,0,"1. Less than 30","No romantic union",1,1,"Educational and Social Services",2000,4.208400482,2.5575,1.089038219,1.08908,4.24282
"373",81,2010,120792,0,181,26,0,"1.Less than HS",FALSE,159,0.192307692,0.036982249,TRUE,NA,NA,NA,"No romantic union",1,1,"Other Services",4600,4.078890236,2.273736313,1.11105,1.2386,4.19740987
"374",81,2011,120792,0,226,27,0,"1.Less than HS",FALSE,195,0.884615385,0.782544379,TRUE,0,0,"1. Less than 30","No romantic union",1,1,"Other Services",4600,4.078890236,2.273736313,1.11105,1.2386,4.19740987
"375",81,2013,120792,0,1016,29,0,"1.Less than HS",FALSE,271,1.461538462,2.136094675,FALSE,0,NA,"1. Less than 30","No romantic union",1,1,"Other Services",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"379",86,1998,357282,NA,250,18,0,"1.Less than HS",TRUE,26,0.5,0.25,FALSE,0,0,"1. Less than 30","No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"380",86,1999,357282,NA,214,19,0,"2.High school",FALSE,48,0.923076923,0.852071006,FALSE,0,0,NA,"No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"381",86,2000,357282,0,750,20,0,"2.High school",TRUE,61,0.25,0.0625,FALSE,NA,NA,NA,"No romantic union",1,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"382",86,2001,357282,0,750,21,0,"2.High school",FALSE,104,0.75,0.5625,FALSE,1,0,"2. 30-299","Cohabiting",1,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"383",86,2002,357282,0,800,22,0,"2.High school",FALSE,152,0.865384615,0.748890533,FALSE,1,0,NA,"Cohabiting",1,1,"Other Services",4740,4.078,3.096190381,1.1232,1.189,4.215
"384",86,2003,357282,0,900,23,0,"2.High school",TRUE,205,1.884615385,3.551775148,TRUE,1,0,"1. Less than 30","Cohabiting",1,1,"Other Services",4740,4.078,3.096190381,1.1232,1.189,4.215
"385",86,2004,357282,0,500,24,0,"2.High school",TRUE,234,2.442307692,5.964866864,TRUE,1,0,"1. Less than 30","Cohabiting",1,1,"Other Services",4740,4.078,3.096190381,1.1232,1.189,4.215
"386",86,2007,357282,0,1688,27,0,"2.High school",FALSE,327,0.384615385,0.147928994,TRUE,1,NA,"3. 300+","Married",1,1,"Transportation and Warehousing",710,4.142253975,3.218491317,1.334470383,1.322563083,4.110219773
"387",86,2008,357282,0,1625,27,0,"4.College",TRUE,347,0.769230769,0.591715976,TRUE,1,0,NA,"Married",1,1,"Transportation and Warehousing",710,4.142253975,3.218491317,1.334470383,1.322563083,4.110219773
"388",86,2009,357282,0,1688,28,2,"4.College",TRUE,392,1.634615385,2.671967456,TRUE,1,0,NA,"Married",1,1,"Transportation and Warehousing",710,4.142253975,3.218491317,1.334470383,1.322563083,4.110219773
"389",86,2010,357282,0,1888,30,2,"4.College",TRUE,449,2.730769231,7.457100592,TRUE,1,0,"3. 300+","Married",1,1,"Transportation and Warehousing",710,4.142253975,3.218491317,1.334470383,1.322563083,4.110219773
"390",86,2011,357282,0,1872,30,2,"4.College",FALSE,497,3.653846154,13.35059172,TRUE,1,0,NA,"Married",1,1,"Transportation and Warehousing",710,4.142253975,3.218491317,1.334470383,1.322563083,4.110219773
"391",86,2013,357282,0,1822,33,2,"4.College",FALSE,613,5.884615385,34.62869822,TRUE,1,0,"3. 300+","Married",1,1,"Transportation and Warehousing",710,4.142253975,3.218491317,1.334470383,1.322563083,4.110219773
"413",100,1998,101111,NA,550,17,0,"1.Less than HS",TRUE,35,0.673076923,0.453032544,FALSE,1,0,"1. Less than 30","No romantic union",1,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"414",100,1999,101111,NA,515,18,0,"1.Less than HS",TRUE,82,0.269230769,0.072485207,FALSE,1,0,"1. Less than 30","No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4060,3.352571931,2.04099795,1.201989901,1.2773,4.113444328
"415",100,2000,101111,0,600,19,0,"1.Less than HS",TRUE,126,0.230769231,0.053254438,FALSE,NA,NA,NA,"No romantic union",1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"416",100,2001,101111,0,640,20,1,"1.Less than HS",FALSE,NA,NA,NA,FALSE,1,NA,"1. Less than 30","No romantic union",1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"417",100,2003,101111,0,1035,22,1,"1.Less than HS",TRUE,NA,0.653846154,0.427514793,TRUE,1,0,"2. 30-299","No romantic union",1,1,"Retail Trade",5620,3.607358199,2.529413235,1.788719718,1.225075,4.174620634
"418",100,2004,101111,0,1000,23,1,"1.Less than HS",FALSE,NA,0.211538462,0.044748521,TRUE,NA,NA,NA,"No romantic union",1,1,"Retail Trade",5620,3.607358199,2.529413235,1.788719718,1.225075,4.174620634
"419",100,2005,101111,0,966,24,1,"1.Less than HS",TRUE,NA,1.211538462,1.467825444,TRUE,1,0,"2. 30-299","No romantic union",1,1,"Retail Trade",5620,3.607358199,2.529413235,1.788719718,1.225075,4.174620634
"420",100,2006,101111,0,950,25,1,"1.Less than HS",FALSE,NA,0.115384615,0.013313609,TRUE,NA,NA,NA,"No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5300,4.02090425,2.8274,1.3291,1.1187,4.245575442
"421",100,2007,101111,0,1100,26,1,"1.Less than HS",FALSE,NA,1.269230769,1.610946746,TRUE,1,0,NA,"No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5120,4.173710508,2.1113,1,1.0987,3.821782178
"422",100,2008,101111,0,2000,27,1,"1.Less than HS",FALSE,NA,0.153846154,0.023668639,TRUE,NA,NA,NA,"Cohabiting",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5120,4.173710508,2.1113,1,1.0987,3.821782178
"423",100,2009,101111,0,2000,28,1,"1.Less than HS",FALSE,NA,1.019230769,1.038831361,TRUE,1,0,"1. Less than 30","Cohabiting",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5120,4.173710508,2.1113,1,1.0987,3.821782178
"424",100,2010,101111,0,1200,29,1,"1.Less than HS",FALSE,NA,0.019230769,0.000369822,TRUE,NA,NA,NA,"No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5120,4.173710508,2.1113,1,1.0987,3.821782178
"425",100,2011,101111,NA,1450,30,1,NA,FALSE,NA,0.923076923,0.852071006,TRUE,1,0,"2. 30-299","Cohabiting",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5120,4.173710508,2.1113,1,1.0987,3.821782178
"426",100,2013,101111,0,1545,32,2,"2.High school",FALSE,NA,2.807692308,7.883136095,TRUE,1,0,"2. 30-299","Cohabiting",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5300,4.02090425,2.8274,1.3291,1.1187,4.245575442
"449",104,1997,336171,NA,500,16,0,NA,TRUE,124,2.384615385,5.686390533,FALSE,NA,NA,NA,"No romantic union",1,1,"Retail Trade",5620,3.607358199,2.529413235,1.788719718,1.225075,4.174620634
"450",104,1998,336171,NA,625,18,0,"2.High school",TRUE,150,2.884615385,8.321005917,FALSE,0,0,"1. Less than 30","No romantic union",1,1,"Retail Trade",5620,3.607358199,2.529413235,1.788719718,1.225075,4.174620634
"451",104,1999,336171,NA,700,19,0,"2.High school",TRUE,203,3.903846154,15.24001479,FALSE,0,0,"1. Less than 30","No romantic union",1,1,"Retail Trade",5620,3.607358199,2.529413235,1.788719718,1.225075,4.174620634
"452",104,2000,336171,0,515,20,0,"2.High school",TRUE,234,0.288461538,0.083210059,FALSE,1,0,"1. Less than 30","No romantic union",1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"453",104,2001,336171,NA,800,21,0,"2.High school",TRUE,280,4.269230769,18.22633136,FALSE,0,0,"1. Less than 30","No romantic union",1,1,"Retail Trade",5620,3.607358199,2.529413235,1.788719718,1.225075,4.174620634
"454",104,2002,336171,0,1750,22,0,"4.College",FALSE,331,0.461538462,0.213017751,TRUE,1,0,NA,"No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5010,4.136636256,2.4783,1,1.0588,4.255474453
"455",104,2003,336171,0,1820,22,0,"4.College",FALSE,369,1.192307692,1.421597633,TRUE,0,0,"2. 30-299","No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5010,4.136636256,2.4783,1,1.0588,4.255474453
"456",104,2004,336171,0,1350,24,0,"4.College",FALSE,425,0.288461538,0.083210059,TRUE,1,0,"3. 300+","No romantic union",1,1,"Health Care",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"457",104,2005,336171,0,1650,25,0,"4.College",FALSE,478,1.307692308,1.710059172,TRUE,1,0,"3. 300+","No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5360,3.733396742,2.4142,1,1.072,4.407
"458",104,2006,336171,0,2148,26,0,"4.College",FALSE,527,2.596153846,6.740014793,TRUE,1,0,"3. 300+","No romantic union",1,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5300,4.02090425,2.8274,1.3291,1.1187,4.245575442
"459",104,2007,336171,0,2500,26,0,"4.College",FALSE,570,3.423076923,11.71745562,TRUE,1,0,"3. 300+","No romantic union",1,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5000,4.134734777,2.9412,1.157084292,1.0324,4.5255
"460",104,2008,336171,0,3125,28,0,"4.College",FALSE,622,0.211538462,0.044748521,TRUE,NA,NA,NA,"Cohabiting",1,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",120,4.334528278,3.765073493,1.0952,1,4.31495
"461",104,2009,336171,0,2448,28,0,"4.College",FALSE,665,1.038461538,1.078402367,TRUE,0,0,"1. Less than 30","Cohabiting",1,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",120,4.334528278,3.765073493,1.0952,1,4.31495
"462",104,2010,336171,0,1850,30,0,"4.College",FALSE,699,0.326923077,0.106878698,TRUE,0,1,"3. 300+","Married",1,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5010,4.136636256,2.4783,1,1.0588,4.255474453
"463",104,2011,336171,0,1500,30,0,"4.College",FALSE,741,0.788461538,0.621671598,TRUE,0,0,"2. 30-299","Married",1,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4710,4.605733333,3.2675,1.3364,1,3.8994
"464",104,2013,336171,0,3248,33,0,"4.College",FALSE,842,0.480769231,0.231139053,TRUE,NA,NA,NA,"Married",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",5140,3.60976778,1.8625,1.0374,1.1005,3.719
"479",109,1999,299047,NA,515,17,0,"1.Less than HS",TRUE,21,0.403846154,0.163091716,FALSE,0,0,"2. 30-299","No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4150,3.140506337,2.437256274,1.0192,1.1285,4.416641664
"480",109,2000,299047,0,515,18,0,"2.High school",TRUE,26,0.5,0.25,FALSE,1,0,"2. 30-299","No romantic union",1,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4150,3.140506337,2.437256274,1.0192,1.1285,4.416641664
"481",109,2001,299047,0,3125,19,0,"2.High school",TRUE,37,0.211538462,0.044748521,TRUE,NA,NA,NA,"No romantic union",1,1,"Public Administration and Armed Forces",5820,3.57160389,2.724372437,1,1.0512,3.924892489
"482",109,2002,299047,0,600,20,0,"2.High school",TRUE,49,0.230769231,0.053254438,TRUE,NA,NA,NA,"No romantic union",1,1,"Retail Trade",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"483",109,2003,299047,0,700,21,0,"2.High school",TRUE,56,0.365384615,0.133505917,FALSE,NA,NA,NA,"No romantic union",1,1,"Retail Trade",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"484",109,2004,299047,0,1333,22,0,"4.College",FALSE,62,0.115384615,0.013313609,TRUE,NA,NA,NA,"No romantic union",1,0,"Information and Communications",4800,4.261497346,4.0801,1.0101,1.1412,4.3107
"485",109,2005,299047,0,1368,23,0,"4.College",FALSE,116,1.153846154,1.331360947,TRUE,1,0,"3. 300+","No romantic union",1,0,"Information and Communications",4800,4.261497346,4.0801,1.0101,1.1412,4.3107
"486",109,2006,299047,0,1709,24,0,"4.College",FALSE,174,2.269230769,5.149408284,TRUE,1,0,"3. 300+","No romantic union",1,NA,"Information and Communications",4800,4.261497346,4.0801,1.0101,1.1412,4.3107
"487",109,2007,299047,0,1812,25,0,"4.College",FALSE,213,3.019230769,9.115754438,TRUE,1,0,"3. 300+","Cohabiting",1,1,"Information and Communications",4800,4.261497346,4.0801,1.0101,1.1412,4.3107
"488",109,2008,299047,0,1923,26,0,"4.College",FALSE,269,4.096153846,16.77847633,TRUE,1,0,"2. 30-299","No romantic union",1,1,"Information and Communications",4800,4.261497346,4.0801,1.0101,1.1412,4.3107
"489",109,2009,299047,0,2137,27,0,"4.College",FALSE,320,5.076923077,25.77514793,TRUE,1,0,"2. 30-299","No romantic union",1,1,"Information and Communications",4800,4.261497346,4.0801,1.0101,1.1412,4.3107
"490",109,2010,299047,0,2000,28,0,"4.College",FALSE,377,6.173076923,38.1068787,TRUE,1,0,"2. 30-299","Cohabiting",1,1,"Information and Communications",4800,4.261497346,4.0801,1.0101,1.1412,4.3107
"491",109,2011,299047,0,2350,29,0,"4.College",FALSE,429,7.173076923,51.45303254,TRUE,1,0,"2. 30-299","Married",1,0,"Information and Communications",4800,4.261497346,4.0801,1.0101,1.1412,4.3107
"492",109,2013,299047,0,2180,31,1,"4.College",FALSE,500,8.538461538,72.90532544,FALSE,1,0,"2. 30-299","Married",1,1,"Information and Communications",4800,4.261497346,4.0801,1.0101,1.1412,4.3107
"493",110,1999,307418,NA,575,15,0,"1.Less than HS",TRUE,15,0.288461538,0.083210059,FALSE,NA,NA,NA,NA,1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"494",110,2000,307418,0,625,16,0,"1.Less than HS",TRUE,77,1.480769231,2.192677515,FALSE,1,0,"1. Less than 30",NA,1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"495",110,2001,307418,0,700,17,0,"1.Less than HS",TRUE,121,2.326923077,5.414571006,FALSE,1,0,"1. Less than 30","No romantic union",1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"496",110,2002,307418,0,675,18,0,"2.High school",FALSE,182,3.5,12.25,FALSE,0,0,NA,"No romantic union",1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"497",110,2003,307418,0,675,19,0,"2.High school",TRUE,226,4.346153846,18.88905325,FALSE,1,0,"2. 30-299","No romantic union",1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"498",110,2004,307418,0,800,20,0,"2.High school",TRUE,280,5.384615385,28.99408284,FALSE,1,0,"1. Less than 30","No romantic union",1,0,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"499",110,2005,307418,0,750,21,0,"2.High school",TRUE,334,6.423076923,41.25591716,FALSE,1,0,"1. Less than 30","No romantic union",1,0,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"500",110,2006,307418,0,825,22,0,"4.College",TRUE,392,7.538461538,56.82840237,FALSE,1,0,"1. Less than 30","No romantic union",1,0,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"501",110,2007,307418,0,900,23,0,"4.College",TRUE,394,7.576923077,57.40976331,FALSE,NA,NA,NA,"No romantic union",1,0,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"502",110,2008,307418,0,2596,24,0,"4.College",TRUE,406,0.230769231,0.053254438,TRUE,NA,NA,NA,"No romantic union",1,0,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"503",110,2009,307418,0,2000,25,0,"4.College",FALSE,452,1.115384615,1.24408284,TRUE,1,1,"2. 30-299","No romantic union",1,0,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"504",110,2010,307418,0,2875,26,0,"4.College",FALSE,520,2.423076923,5.871301775,TRUE,1,1,"2. 30-299","No romantic union",1,0,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"505",110,2011,307418,0,2885,27,0,"4.College",FALSE,559,3.173076923,10.06841716,TRUE,1,1,"2. 30-299","Married",1,0,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"506",110,2013,307418,0,3205,29,0,"4.College",FALSE,678,5.461538462,29.82840237,TRUE,1,1,"2. 30-299","Married",1,1,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"527",114,1997,298098,NA,850,14,0,NA,TRUE,21,0.403846154,0.163091716,FALSE,NA,NA,NA,NA,1,1,"Health Care",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"528",114,1998,298098,NA,550,16,0,"1.Less than HS",TRUE,79,0.326923077,0.106878698,FALSE,1,1,"2. 30-299",NA,1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"529",114,1999,298098,NA,575,17,0,"1.Less than HS",TRUE,121,1.134615385,1.287352071,FALSE,1,1,"3. 300+","No romantic union",1,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
