year,gender,education,feeling_blacks,feeling_jews,feeling_whites,feeling_police,race,voted,ownhome,pid
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,2,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,2,NA,NA,NA,NA,2,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,2,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,2,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,2,0,NA,NA
1948,1,3,NA,NA,NA,NA,1,0,NA,NA
1948,0,3,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,3,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,2,0,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,1,0,NA,NA,NA,NA,9,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,2,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,2,0,NA,NA
1948,0,2,NA,NA,NA,NA,2,0,NA,NA
1948,1,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,3,NA,NA,NA,NA,1,0,NA,NA
1948,1,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,9,1,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,2,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,3,NA,NA,NA,NA,9,0,NA,NA
1948,0,2,NA,NA,NA,NA,9,0,NA,NA
1948,1,1,NA,NA,NA,NA,2,0,NA,NA
1948,1,1,NA,NA,NA,NA,2,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,0,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,2,1,NA,NA
1948,0,3,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,3,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,3,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,2,1,NA,NA
1948,1,0,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,9,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,9,1,NA,NA
1948,1,1,NA,NA,NA,NA,9,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,9,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,3,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,3,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,3,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,1,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,2,NA,NA,NA,NA,9,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,1,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,2,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,3,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,2,0,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,1,NA,NA
1948,0,2,NA,NA,NA,NA,1,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,2,0,NA,NA
1948,0,1,NA,NA,NA,NA,1,0,NA,NA
1948,1,1,NA,NA,NA,NA,1,1,NA,NA
1948,0,1,NA,NA,NA,NA,2,1,NA,NA
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,0,1,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,1,2
1952,1,2,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,1,1,2
1952,1,2,NA,NA,NA,NA,2,1,0,1
1952,0,2,NA,NA,NA,NA,1,0,0,NA
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,4,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,0,1,3
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,0,1,NA,NA,NA,NA,1,1,0,3
1952,1,1,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,0,1,NA
1952,0,2,NA,NA,NA,NA,1,0,1,NA
1952,0,2,NA,NA,NA,NA,1,1,0,1
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,2,0,0,1
1952,0,1,NA,NA,NA,NA,1,0,0,1
1952,1,1,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,0,1,NA
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,0,1,1
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,2,0,0,NA
1952,1,4,NA,NA,NA,NA,1,1,0,1
1952,1,2,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,0,0,1
1952,1,1,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,0,1,3
1952,0,1,NA,NA,NA,NA,1,1,1,2
1952,0,2,NA,NA,NA,NA,1,0,1,3
1952,1,1,NA,NA,NA,NA,1,0,1,3
1952,1,2,NA,NA,NA,NA,1,1,0,3
1952,0,1,NA,NA,NA,NA,1,0,1,3
1952,1,1,NA,NA,NA,NA,1,1,0,1
1952,1,2,NA,NA,NA,NA,1,1,0,2
1952,0,1,NA,NA,NA,NA,1,0,1,3
1952,0,1,NA,NA,NA,NA,1,0,0,3
1952,1,1,NA,NA,NA,NA,1,1,0,1
1952,0,4,NA,NA,NA,NA,1,1,0,3
1952,1,2,NA,NA,NA,NA,1,0,1,NA
1952,0,2,NA,NA,NA,NA,1,0,1,1
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,1,0,0,1
1952,0,1,NA,NA,NA,NA,1,0,0,1
1952,0,2,NA,NA,NA,NA,1,0,1,2
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,1,2,NA,NA,NA,NA,1,0,0,1
1952,1,1,NA,NA,NA,NA,1,0,1,1
1952,1,2,NA,NA,NA,NA,1,1,0,1
1952,1,1,NA,NA,NA,NA,1,0,0,1
1952,1,2,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,1,2,NA,NA,NA,NA,1,1,0,1
1952,1,4,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,0,1,2
1952,1,2,NA,NA,NA,NA,1,1,0,3
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,1,2,NA,NA,NA,NA,1,1,0,1
1952,0,1,NA,NA,NA,NA,1,1,0,NA
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,1,1,NA,NA,NA,NA,1,1,0,1
1952,0,1,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,0,4,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,1,0,0,2
1952,0,3,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,0,0,3
1952,0,2,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,2,1,0,1
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,0,3
1952,1,4,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,0,0,1
1952,1,2,NA,NA,NA,NA,1,0,1,NA
1952,1,1,NA,NA,NA,NA,1,0,1,3
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,0,1,1
1952,0,1,NA,NA,NA,NA,1,1,1,NA
1952,0,1,NA,NA,NA,NA,2,1,0,1
1952,0,1,NA,NA,NA,NA,1,0,0,1
1952,0,1,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,3,NA,NA,NA,NA,1,1,1,3
1952,1,2,NA,NA,NA,NA,1,0,1,3
1952,1,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,1,1,NA,NA,NA,NA,2,0,0,1
1952,0,1,NA,NA,NA,NA,1,1,0,1
1952,0,1,NA,NA,NA,NA,2,0,0,1
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,0,1,NA,NA,NA,NA,1,0,0,2
1952,1,1,NA,NA,NA,NA,1,1,0,3
1952,0,4,NA,NA,NA,NA,1,1,1,3
1952,1,2,NA,NA,NA,NA,1,1,1,3
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,0,0,3
1952,0,2,NA,NA,NA,NA,1,1,1,NA
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,2,0,1,1
1952,0,1,NA,NA,NA,NA,1,0,1,3
1952,1,1,NA,NA,NA,NA,1,0,0,1
1952,1,2,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,0,4,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,0,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,2,0,0,NA
1952,0,1,NA,NA,NA,NA,1,0,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,3,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,0,0,3
1952,1,2,NA,NA,NA,NA,1,1,0,1
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,2,0,1,NA
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,0,3,NA,NA,NA,NA,1,1,0,3
1952,1,4,NA,NA,NA,NA,1,1,0,1
1952,1,3,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,4,NA,NA,NA,NA,1,1,1,1
1952,1,4,NA,NA,NA,NA,1,1,0,1
1952,1,1,NA,NA,NA,NA,1,1,0,3
1952,1,4,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,0,0,1
1952,0,1,NA,NA,NA,NA,1,0,1,3
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,0,0,1
1952,0,1,NA,NA,NA,NA,2,0,0,NA
1952,1,1,NA,NA,NA,NA,1,1,1,NA
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,2,1,1,1
1952,1,1,NA,NA,NA,NA,2,0,0,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,1,4,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,1,0,2
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,2,0,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,3,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,2,0,1,3
1952,1,1,NA,NA,NA,NA,1,0,1,3
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,2,0,1,NA
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,2,1,1,1
1952,0,2,NA,NA,NA,NA,1,0,0,1
1952,0,1,NA,NA,NA,NA,2,0,0,1
1952,0,2,NA,NA,NA,NA,1,0,1,3
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,0,3
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,1,2,NA,NA,NA,NA,1,1,0,1
1952,0,1,NA,NA,NA,NA,1,0,0,3
1952,0,1,NA,NA,NA,NA,2,0,0,1
1952,1,1,NA,NA,NA,NA,1,1,0,1
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,1,2,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,2,0,1,NA
1952,1,1,NA,NA,NA,NA,1,1,0,3
1952,1,4,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,2,0,1,NA
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,0,3,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,2,0,1,NA
1952,0,3,NA,NA,NA,NA,1,1,1,2
1952,1,1,NA,NA,NA,NA,1,0,0,1
1952,0,4,NA,NA,NA,NA,1,1,0,3
1952,1,2,NA,NA,NA,NA,1,1,1,2
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,1,4,NA,NA,NA,NA,1,0,0,3
1952,0,3,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,0,0,1
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,0,0,1
1952,1,2,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,1,4,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,0,1,3
1952,1,2,NA,NA,NA,NA,1,0,1,1
1952,0,1,NA,NA,NA,NA,1,0,1,1
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,0,3
1952,1,4,NA,NA,NA,NA,1,0,0,1
1952,0,3,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,0,1,1
1952,1,4,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,0,1,1
1952,0,1,NA,NA,NA,NA,1,0,1,1
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,0,1,1
1952,1,1,NA,NA,NA,NA,1,0,0,1
1952,1,2,NA,NA,NA,NA,1,0,1,3
1952,0,2,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,0,1,1
1952,0,3,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,1,1,NA
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,0,0,1
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,1,3
1952,0,3,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,1,1,NA,NA,NA,NA,2,1,1,1
1952,0,4,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,2,0,1,3
1952,0,3,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,0,0,1
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,1,2,NA,NA,NA,NA,1,1,0,3
1952,0,1,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,1,0,1
1952,0,1,NA,NA,NA,NA,1,1,0,1
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,1,4,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,0,1
1952,0,1,NA,NA,NA,NA,1,0,NA,NA
1952,1,2,NA,NA,NA,NA,1,0,0,2
1952,0,2,NA,NA,NA,NA,1,1,0,1
1952,0,4,NA,NA,NA,NA,1,1,0,1
1952,1,1,NA,NA,NA,NA,1,0,NA,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,0,1,1
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,1,0,1,1
1952,1,1,NA,NA,NA,NA,2,0,0,NA
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,0,0,1
1952,1,1,NA,NA,NA,NA,1,1,1,3
1952,0,4,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,1,0,0,1
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,3,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,2
1952,1,2,NA,NA,NA,NA,1,1,1,3
1952,1,1,NA,NA,NA,NA,2,1,0,1
1952,0,2,NA,NA,NA,NA,1,0,0,1
1952,0,2,NA,NA,NA,NA,1,1,0,1
1952,0,4,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,0,0,1
1952,0,1,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,0,1,NA,NA,NA,NA,1,0,0,3
1952,1,2,NA,NA,NA,NA,1,1,1,3
1952,0,1,NA,NA,NA,NA,1,0,0,1
1952,1,1,NA,NA,NA,NA,1,0,0,3
1952,0,1,NA,NA,NA,NA,2,0,0,NA
1952,1,1,NA,NA,NA,NA,1,1,1,1
1952,1,4,NA,NA,NA,NA,1,1,1,1
1952,0,4,NA,NA,NA,NA,1,1,1,1
1952,0,2,NA,NA,NA,NA,1,1,0,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,3,NA,NA,NA,NA,1,0,1,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,2,NA,NA,NA,NA,1,1,1,1
1952,1,2,NA,NA,NA,NA,1,1,0,1
1952,0,2,NA,NA,NA,NA,1,1,1,3
1952,0,4,NA,NA,NA,NA,1,1,0,3
1952,1,4,NA,NA,NA,NA,1,1,0,3
